央视,#genre#
爱解密,http://[2409:8087:7000:20:1000::22]:6060/000000001000/6000000006000200630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000200630&livemode=1&stbId=3
爱经典,http://[2409:8087:7000:20:1000::22]:6060/000000001000/6000000006000060630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000060630&livemode=1&stbId=3
爱科幻,http://[2409:8087:7000:20:1000::22]:6060/000000001000/6000000006000020630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000020630&livemode=1&stbId=3
爱科学,http://[2409:8087:7000:20:1000::22]:6060/000000001000/6000000006000160630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000160630&livemode=1&stbId=3
爱浪漫,http://[2409:8087:7000:20:1000::22]:6060/000000001000/6000000006000040630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000040630&livemode=1&stbId=3
爱历史,http://[2409:8087:7000:20:1000::22]:6060/000000001000/6000000006000150630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000150630&livemode=1&stbId=3
爱猎奇,http://[2409:8087:7000:20:1000::22]:6060/000000001000/6000000006000190630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000190630&livemode=1&stbId=3
爱旅行,http://[2409:8087:7000:20:1000::22]:6060/000000001000/6000000006000250630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000250630&livemode=1&stbId=3
爱美食,http://[2409:8087:7000:20:1000::22]:6060/000000001000/6000000006000120630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000120630&livemode=1&stbId=3
爱奇谈,http://[2409:8087:7000:20:1000::22]:6060/000000001000/6000000006000270630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000270630&livemode=1&stbId=3
爱青春,http://[2409:8087:7000:20:1000::22]:6060/000000001000/6000000006000100630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000100630&livemode=1&stbId=3
爱赛车,http://[2409:8087:7000:20:1000::22]:6060/000000001000/6000000006000240630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000240630&livemode=1&stbId=3
爱时尚,http://[2409:8087:7000:20:1000::22]:6060/000000001000/6000000006000140630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000140630&livemode=1&stbId=3
爱世界,http://[2409:8087:7000:20:1000::22]:6060/000000001000/6000000006000210630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000210630&livemode=1&stbId=3
爱探索,http://[2409:8087:7000:20:1000::22]:6060/000000001000/6000000006000300630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000300630&livemode=1&stbId=3
爱体育,http://[2409:8087:7000:20:1000::22]:6060/000000001000/6000000006000290630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000290630&livemode=1&stbId=3
爱玩具,http://[2409:8087:7000:20:1000::22]:6060/000000001000/6000000006000220630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000220630&livemode=1&stbId=3
爱喜剧,http://[2409:8087:7000:20:1000::22]:6060/000000001000/6000000006000010630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000010630&livemode=1&stbId=3
爱悬疑,http://[2409:8087:7000:20:1000::22]:6060/000000001000/6000000006000050630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000050630&livemode=1&stbId=3
爱幼教,http://[2409:8087:7000:20:1000::22]:6060/000000001000/6000000006000180630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000180630&livemode=1&stbId=3
爱娱乐,http://[2409:8087:7000:20:1000::22]:6060/000000001000/6000000006000130630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000130630&livemode=1&stbId=3
爱院线,http://[2409:8087:7000:20:1000::22]:6060/000000001000/6000000006000030630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000030630&livemode=1&stbId=3

堆堆,#genre#
埋堆堆1,http://43.128.40.42:198/虎牙直播/huya.php?id=23749096
埋堆堆2,http://43.128.40.42:198/虎牙直播/huya.php?id=23735126
埋堆堆3,http://43.128.40.42:198/虎牙直播/huya.php?id=23865152
埋堆堆4,http://43.128.40.42:198/虎牙直播/huya.php?id=23903196
埋堆堆5,http://43.128.40.42:198/虎牙直播/huya.php?id=23740156
埋堆堆6,http://43.128.40.42:198/虎牙直播/huya.php?id=23728660
埋堆堆8,http://43.128.40.42:198/虎牙直播/huya.php?id=23865058
埋堆堆9,http://43.128.40.42:198/虎牙直播/huya.php?id=23734183
埋堆堆11,http://43.128.40.42:198/虎牙直播/huya.php?id=23865036
埋堆堆23,http://43.128.40.42:198/虎牙直播/huya.php?id=23734246
埋堆堆28,http://43.128.40.42:198/虎牙直播/huya.php?id=23863796
埋堆堆30,http://43.128.40.42:198/虎牙直播/huya.php?id=23749083
埋堆堆38,http://43.128.40.42:198/虎牙直播/huya.php?id=23824164
埋堆堆42,http://43.128.40.42:198/虎牙直播/huya.php?id=23863804
埋堆堆47,http://43.128.40.42:198/虎牙直播/huya.php?id=23865142
埋堆堆49,http://43.128.40.42:198/虎牙直播/huya.php?id=23903183
埋堆堆54,http://43.128.40.42:198/虎牙直播/huya.php?id=23903130
虎牙,#genre#
电影_星爷,http://49.235.110.121:9090/898/peda/hy.php?id=11342412
电影_英叔,http://49.235.110.121:9090/898/peda/hy.php?id=11342421
电影_发哥,http://49.235.110.121:9090/898/peda/hy.php?id=11342387
电影_成龙,http://49.235.110.121:9090/898/peda/hy.php?id=11342386
电影_王晶,http://49.235.110.121:9090/898/peda/hy.php?id=11602058
电影_沈腾,http://49.235.110.121:9090/898/peda/hy.php?id=11601968
电影_黄渤,http://49.235.110.121:9090/898/peda/hy.php?id=11352876
电影_强森,http://49.235.110.121:9090/898/peda/hy.php?id=21059581
电影_漫威,http://49.235.110.121:9090/898/peda/hy.php?id=11602034
电影_宇宙,http://49.235.110.121:9090/898/peda/hy.php?id=11342428
电影_怪兽,http://49.235.110.121:9090/898/peda/hy.php?id=21059577
电影_武侠,http://49.235.110.121:9090/898/peda/hy.php?id=11342427
电影_警匪,http://49.235.110.121:9090/898/peda/hy.php?id=11352886
电影_罪犯,http://49.235.110.121:9090/898/peda/hy.php?id=11352962
电影_枪战,http://49.235.110.121:9090/898/peda/hy.php?id=21059579
电影_海盗,http://49.235.110.121:9090/898/peda/hy.php?id=21059595
电影_赛车,http://49.235.110.121:9090/898/peda/hy.php?id=11279247
电影_推荐,http://49.235.110.121:9090/898/peda/hy.php?id=11602041
电影_救援,http://49.235.110.121:9090/898/peda/hy.php?id=21059594
电影_热血,http://49.235.110.121:9090/898/peda/hy.php?id=11352934
电影_盗墓,http://49.235.110.121:9090/898/peda/hy.php?id=21059552
电影_贺岁,http://49.235.110.121:9090/898/peda/hy.php?id=11601971
电影_玄幻,http://49.235.110.121:9090/898/peda/hy.php?id=11342414
电影_谍战,http://49.235.110.121:9090/898/peda/hy.php?id=21059585
电影_战争,http://49.235.110.121:9090/898/peda/hy.php?id=21059592
电影_喜剧,http://49.235.110.121:9090/898/peda/hy.php?id=11352877
电影_港片,http://49.235.110.121:9090/898/peda/hy.php?id=11602043
电影_国产,http://49.235.110.121:9090/898/peda/hy.php?id=11352973
电影_周星星,http://49.235.110.121:9090/898/peda/hy.php?id=11336587
电影_李连杰,http://49.235.110.121:9090/898/peda/hy.php?id=11342390
电影_洪金宝,http://49.235.110.121:9090/898/peda/hy.php?id=11279251
电影_梁家辉,http://49.235.110.121:9090/898/peda/hy.php?id=11342429
电影_许冠英,http://49.235.110.121:9090/898/peda/hy.php?id=11601972
电影_刘德华,http://49.235.110.121:9090/898/peda/hy.php?id=11342424
电影_斯坦森,http://49.235.110.121:9090/898/peda/hy.php?id=21059588
电影_小鬼头,http://49.235.110.121:9090/898/peda/hy.php?id=11352963
电影_八点档,http://49.235.110.121:9090/898/peda/hy.php?id=880261
电影_蜘蛛侠,http://49.235.110.121:9090/898/peda/hy.php?id=21059599
电影_贺岁片,http://49.235.110.121:9090/898/peda/hy.php?id=11601986
电影_功夫片,http://49.235.110.121:9090/898/peda/hy.php?id=11352941
电影_黑帮片,http://49.235.110.121:9090/898/peda/hy.php?id=11336719
电影_丧尸片,http://49.235.110.121:9090/898/peda/hy.php?id=21059578
电影_灾难片,http://49.235.110.121:9090/898/peda/hy.php?id=11602075
电影_谍战片,http://49.235.110.121:9090/898/peda/hy.php?id=21059587
电影_战争片,http://49.235.110.121:9090/898/peda/hy.php?id=21059574
电影_犯罪片,http://49.235.110.121:9090/898/peda/hy.php?id=11352974
电影_古装片,http://49.235.110.121:9090/898/peda/hy.php?id=11336590
电影_高分动作,http://49.235.110.121:9090/898/peda/hy.php?id=11352884
电影_动作电影,http://49.235.110.121:9090/898/peda/hy.php?id=11602077
电影_搞笑喜剧,http://49.235.110.121:9090/898/peda/hy.php?id=11342423
电影_喜剧专场,http://49.235.110.121:9090/898/peda/hy.php?id=11602044
电影_欢笑影院,http://49.235.110.121:9090/898/peda/hy.php?id=11352894
电影_不挤影院,http://49.235.110.121:9090/898/peda/hy.php?id=11352897
电影_国产悬疑,http://49.235.110.121:9090/898/peda/hy.php?id=11342395
电影_快意江湖,http://49.235.110.121:9090/898/peda/hy.php?id=11342435
电影_黑帮斗争,http://49.235.110.121:9090/898/peda/hy.php?id=11342419
电影_古墓系列,http://49.235.110.121:9090/898/peda/hy.php?id=11352913
电影_嫣然影厅,http://49.235.110.121:9090/898/peda/hy.php?id=11601977
电影_女神系列,http://49.235.110.121:9090/898/peda/hy.php?id=11336571
电影_经典女神,http://49.235.110.121:9090/898/peda/hy.php?id=11352909
电影_许氏三杰,http://49.235.110.121:9090/898/peda/hy.php?id=11602033
电影_经典港片,http://49.235.110.121:9090/898/peda/hy.php?id=11352965
电影_镖行天下,http://49.235.110.121:9090/898/peda/hy.php?id=11352969
电影_高能反转,http://49.235.110.121:9090/898/peda/hy.php?id=11352887
电影_喜乐影院,http://49.235.110.121:9090/898/peda/hy.php?id=21059580
电影_蘑菇影厅,http://49.235.110.121:9090/898/peda/hy.php?id=11601981
电影_搞笑恐怖,http://49.235.110.121:9090/898/peda/hy.php?id=11601960
电影_死神来了,http://49.235.110.121:9090/898/peda/hy.php?id=11352903
电影_变形金刚,http://49.235.110.121:9090/898/peda/hy.php?id=21059596
电影_怪兽系列,http://49.235.110.121:9090/898/peda/hy.php?id=21059554
搞笑_陈翔六点半,http://49.235.110.121:9090/898/peda/hy.php?id=11274154
解说_电影狂人,http://49.235.110.121:9090/898/peda/hy.php?id=18715610
解说_鹿哥电影,http://49.235.110.121:9090/898/peda/hy.php?id=24396360
解说_斌哥漫说,http://49.235.110.121:9090/898/peda/hy.php?id=18632116
解说_续哥说电影,http://49.235.110.121:9090/898/peda/hy.php?id=24396472
解说_小川侃电影,http://49.235.110.121:9090/898/peda/hy.php?id=15870999
解说_阿钙扒瞎,http://49.235.110.121:9090/898/peda/hy.php?id=15978172
解说_阿良说剧,http://49.235.110.121:9090/898/peda/hy.php?id=20488841
解说_鱼丸电影,http://49.235.110.121:9090/898/peda/hy.php?id=16615910
解说_阿斗说电影,http://49.235.110.121:9090/898/peda/hy.php?id=13303478
解说_扁豆看电影,http://49.235.110.121:9090/898/peda/hy.php?id=16028551
解说_乌贼说电影,http://49.235.110.121:9090/898/peda/hy.php?id=16604522
解说_大象放映室,http://49.235.110.121:9090/898/peda/hy.php?id=21277391
解说_科幻梦工场,http://49.235.110.121:9090/898/peda/hy.php?id=15152155
解说_亮哥讲电影,http://49.235.110.121:9090/898/peda/hy.php?id=16144175
解说_越哥说电影,http://49.235.110.121:9090/898/peda/hy.php?id=15894162
解说_小冉看电影,http://49.235.110.121:9090/898/peda/hy.php?id=17341907
解说_嫦娥撩电影,http://49.235.110.121:9090/898/peda/hy.php?id=18201106
解说_阿翔说电影,http://49.235.110.121:9090/898/peda/hy.php?id=16868935
解说_疯狂解说家,http://49.235.110.121:9090/898/peda/hy.php?id=18366196
解说_虎妞说电影,http://49.235.110.121:9090/898/peda/hy.php?id=20343144
解说_顾久撩电影,http://49.235.110.121:9090/898/peda/hy.php?id=16422212
解说_涵哥评电影,http://49.235.110.121:9090/898/peda/hy.php?id=16865726
解说_俗哥看电影,http://49.235.110.121:9090/898/peda/hy.php?id=15452736
解说_老皮讲电影,http://49.235.110.121:9090/898/peda/hy.php?id=16968572
解说_默爷侃电影,http://49.235.110.121:9090/898/peda/hy.php?id=17204307
解说_冷君说电影,http://49.235.110.121:9090/898/peda/hy.php?id=16739452
解说_老炮说电影,http://49.235.110.121:9090/898/peda/hy.php?id=15454716
解说_刘老师说电影,http://49.235.110.121:9090/898/peda/hy.php?id=20289754
解说_恐怖电影解说,http://49.235.110.121:9090/898/peda/hy.php?id=16741179
剧集_老三国,http://49.235.110.121:9090/898/peda/hy.php?id=11602081
剧集_新三国,http://49.235.110.121:9090/898/peda/hy.php?id=11352944
剧集_新水浒,http://49.235.110.121:9090/898/peda/hy.php?id=11342384
剧集_纪晓岚,http://49.235.110.121:9090/898/peda/hy.php?id=11342396
剧集_庆余年,http://49.235.110.121:9090/898/peda/hy.php?id=11352960
剧集_雍正王朝,http://49.235.110.121:9090/898/peda/hy.php?id=11342439
剧集_士兵突击,http://49.235.110.121:9090/898/peda/hy.php?id=11342430
剧集_爱情公寓,http://49.235.110.121:9090/898/peda/hy.php?id=11336726
剧集_家有儿女,http://49.235.110.121:9090/898/peda/hy.php?id=11352872
剧集_武林外传,http://49.235.110.121:9090/898/peda/hy.php?id=21059598
剧集_地下交通站,http://49.235.110.121:9090/898/peda/hy.php?id=11342433
剧集_邻里一家亲,http://49.235.110.121:9090/898/peda/hy.php?id=11342426
斗鱼,#genre#
周星驰,http://49.235.110.121:9090/898/peda/dyu.php?id=122402
刘德华,http://49.235.110.121:9090/898/peda/dyu.php?id=2516864
好先生,http://49.235.110.121:9090/898/peda/dyu.php?id=9650792
庆余年,http://49.235.110.121:9090/898/peda/dyu.php?id=5908256
欢乐综艺,http://49.235.110.121:9090/898/peda/dyu.php?id=131977
万合出品,http://49.235.110.121:9090/898/peda/dyu.php?id=9220456
吃米滴虫,http://49.235.110.121:9090/898/peda/dyu.php?id=315457
高分电影,http://49.235.110.121:9090/898/peda/dyu.php?id=7254536
豆瓣高分,http://49.235.110.121:9090/898/peda/dyu.php?id=8770422
漫威影院,http://49.235.110.121:9090/898/peda/dyu.php?id=6140589
特辑电影,http://49.235.110.121:9090/898/peda/dyu.php?id=3637778
粤语电影,http://49.235.110.121:9090/898/peda/dyu.php?id=1226741
国产电影,http://49.235.110.121:9090/898/peda/dyu.php?id=5423
精彩电影,http://49.235.110.121:9090/898/peda/dyu.php?id=9650887
喜剧电影,http://49.235.110.121:9090/898/peda/dyu.php?id=323876
动作电影,http://49.235.110.121:9090/898/peda/dyu.php?id=6763930
恐怖电影,http://49.235.110.121:9090/898/peda/dyu.php?id=218859
恐怖鬼怪,http://49.235.110.121:9090/898/peda/dyu.php?id=1165374
童年阴影,http://49.235.110.121:9090/898/peda/dyu.php?id=2935323
惊悚电影,http://49.235.110.121:9090/898/peda/dyu.php?id=96577
粤语电影,http://49.235.110.121:9090/898/peda/dyu.php?id=6566671
华语影视,http://49.235.110.121:9090/898/peda/dyu.php?id=3928
神乐影视,http://49.235.110.121:9090/898/peda/dyu.php?id=85894
周末影院,http://49.235.110.121:9090/898/peda/dyu.php?id=3637765
周末电影,http://49.235.110.121:9090/898/peda/dyu.php?id=3637726
兔子影厅,http://49.235.110.121:9090/898/peda/dyu.php?id=8985415
冰冰影厅,http://49.235.110.121:9090/898/peda/dyu.php?id=74374
刀刀影院,http://49.235.110.121:9090/898/peda/dyu.php?id=747764
奶虫影院,http://49.235.110.121:9090/898/peda/dyu.php?id=263824
贝爷壹厅,http://49.235.110.121:9090/898/peda/dyu.php?id=252802
贝爷贰厅,http://49.235.110.121:9090/898/peda/dyu.php?id=4332
贝爷叁厅,http://49.235.110.121:9090/898/peda/dyu.php?id=36337
凌儿影院,http://49.235.110.121:9090/898/peda/dyu.php?id=1377142
云宝影院,http://49.235.110.121:9090/898/peda/dyu.php?id=7305938
花卷影院,http://49.235.110.121:9090/898/peda/dyu.php?id=52787
菜园小饼,http://49.235.110.121:9090/898/peda/dyu.php?id=1735337
米娅影院,http://49.235.110.121:9090/898/peda/dyu.php?id=6537888
橙記港剧,http://49.235.110.121:9090/898/peda/dyu.php?id=4549169
大宝影视,http://49.235.110.121:9090/898/peda/dyu.php?id=805235
蚂蚱影视,http://49.235.110.121:9090/898/peda/dyu.php?id=6079455
怡寶影视,http://49.235.110.121:9090/898/peda/dyu.php?id=434971
圆子影视,http://49.235.110.121:9090/898/peda/dyu.php?id=6566658
贝贝影视,http://49.235.110.121:9090/898/peda/dyu.php?id=431460
可乐影视,http://49.235.110.121:9090/898/peda/dyu.php?id=20415
萌牛影视,http://49.235.110.121:9090/898/peda/dyu.php?id=7494871
兔兔影视,http://49.235.110.121:9090/898/peda/dyu.php?id=1504768
无双影视,http://49.235.110.121:9090/898/peda/dyu.php?id=4870914
下饭神剧,http://49.235.110.121:9090/898/peda/dyu.php?id=276200
古装神剧,http://49.235.110.121:9090/898/peda/dyu.php?id=338759
晚湾影视,http://49.235.110.121:9090/898/peda/dyu.php?id=9461178
酒染影视,http://49.235.110.121:9090/898/peda/dyu.php?id=7550220
芊珏影视,http://49.235.110.121:9090/898/peda/dyu.php?id=8814650
热门港剧,http://49.235.110.121:9090/898/peda/dyu.php?id=5522351
盗墓剧集,http://49.235.110.121:9090/898/peda/dyu.php?id=9292503
金庸武侠,http://49.235.110.121:9090/898/peda/dyu.php?id=7644931
国产剧集,http://49.235.110.121:9090/898/peda/dyu.php?id=8157860
国产剧场,http://49.235.110.121:9090/898/peda/dyu.php?id=308752
爱情公寓,http://49.235.110.121:9090/898/peda/dyu.php?id=2838296
经典剧集,http://49.235.110.121:9090/898/peda/dyu.php?id=6863367
李卫当官,http://49.235.110.121:9090/898/peda/dyu.php?id=7473576
龙门镖局,http://49.235.110.121:9090/898/peda/dyu.php?id=9650860
雍正王朝,http://49.235.110.121:9090/898/peda/dyu.php?id=4944033
雍正帝王,http://49.235.110.121:9090/898/peda/dyu.php?id=9650836
隋唐演义,http://49.235.110.121:9090/898/peda/dyu.php?id=7552568
大宋神探,http://49.235.110.121:9090/898/peda/dyu.php?id=7784862
音乐欣赏,http://49.235.110.121:9090/898/peda/dyu.php?id=3186217
舌尖美食,http://49.235.110.121:9090/898/peda/dyu.php?id=9650849
篮球人物,http://49.235.110.121:9090/898/peda/dyu.php?id=8434598
史君说剧,http://49.235.110.121:9090/898/peda/dyu.php?id=9419771
史剧解说,http://49.235.110.121:9090/898/peda/dyu.php?id=297689
老秦说剧,http://49.235.110.121:9090/898/peda/dyu.php?id=9650131
老蔡解说,http://49.235.110.121:9090/898/peda/dyu.php?id=8869614
长片短解,http://49.235.110.121:9090/898/peda/dyu.php?id=9410946
宇哥解说,http://49.235.110.121:9090/898/peda/dyu.php?id=8651489
夜魔人老王,http://49.235.110.121:9090/898/peda/dyu.php?id=610972
皮皮看动漫,http://49.235.110.121:9090/898/peda/dyu.php?id=9837291
开心锤动漫,http://49.235.110.121:9090/898/peda/dyu.php?id=9018297
拳叔二次元,http://49.235.110.121:9090/898/peda/dyu.php?id=9484105
老邪说电影,http://49.235.110.121:9090/898/peda/dyu.php?id=9222870
洗碗君解说,http://49.235.110.121:9090/898/peda/dyu.php?id=9446706
百晓生说剧,http://49.235.110.121:9090/898/peda/dyu.php?id=9649681
百晓生解说,http://49.235.110.121:9090/898/peda/dyu.php?id=9653063
小司马说剧,http://49.235.110.121:9090/898/peda/dyu.php?id=4808115
小司马解说,http://49.235.110.121:9090/898/peda/dyu.php?id=9660127
星君说电影,http://49.235.110.121:9090/898/peda/dyu.php?id=8014467
刘哔讲电影,http://49.235.110.121:9090/898/peda/dyu.php?id=2632223
老王说电影,http://49.235.110.121:9090/898/peda/dyu.php?id=9687733
贤于说电影,http://49.235.110.121:9090/898/peda/dyu.php?id=9461990
牛叔说电影,http://49.235.110.121:9090/898/peda/dyu.php?id=2758565
侃片大师兄,http://49.235.110.121:9090/898/peda/dyu.php?id=9338839
虫哥说电影,http://49.235.110.121:9090/898/peda/dyu.php?id=8915074
电影迷小雅,http://49.235.110.121:9090/898/peda/dyu.php?id=9639225
1900影剧室,http://49.235.110.121:9090/898/peda/dyu.php?id=7796193
刘老师说电影,http://49.235.110.121:9090/898/peda/dyu.php?id=8317926
来呀官人解说,http://49.235.110.121:9090/898/peda/dyu.php?id=9986305
科幻Fans布玛,http://49.235.110.121:9090/898/peda/dyu.php?id=3508304
小片片说大片,http://49.235.110.121:9090/898/peda/dyu.php?id=4258555
大片片说小片,http://49.235.110.121:9090/898/peda/dyu.php?id=7489563
火龙果说电影,http://49.235.110.121:9090/898/peda/dyu.php?id=9559158
音乐,#genre#
动听漫歌,http://maomao.kandiantv.cn/douyu1.php?id=9564766
周董乐台,http://maomao.kandiantv.cn/douyu1.php?id=7537296
余娟乐台,http://maomao.kandiantv.cn/douyu1.php?id=3186217
音乐抬头,http://maomao.kandiantv.cn/douyu1.php?id=8666105
黑糖音乐,http://maomao.kandiantv.cn/douyu1.php?id=9560563
粤语歌姬,http://maomao.kandiantv.cn/douyu1.php?id=4728410
老郑音乐,http://maomao.kandiantv.cn/douyu1.php?id=8666143
喵喵音乐,http://maomao.kandiantv.cn/douyu1.php?id=9568091
皇冠壹厅,http://maomao.kandiantv.cn/douyu1.php?id=17732
秋月剪水,http://maomao.kandiantv.cn/douyu1.php?id=9588891


日本,#genre#
ABCテレビ,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=gx02&isp=10&bind=0&uin=159413&playseek=0
BS-TBS,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs04&isp=10&bind=0&uin=159413&playseek=0
BSアニマックス,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs15&isp=10&bind=0&uin=159413&playseek=0
BSテレ東,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs05&isp=10&bind=0&uin=159413&playseek=0
BSフジ,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs06&isp=10&bind=0&uin=159413&playseek=0
BS日テレ,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs02&isp=10&bind=0&uin=159413&playseek=0
BS朝日,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs03&isp=10&bind=0&uin=159413&playseek=0
J Sports 1,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs18&isp=10&bind=0&uin=159413&playseek=0
J Sports 2,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs19&isp=10&bind=0&uin=159413&playseek=0
J Sports 3,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs21&isp=10&bind=0&uin=159413&playseek=0
J Sports 4,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs22&isp=10&bind=0&uin=159413&playseek=0
MBS毎日放送,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=gx01&isp=10&bind=0&uin=159413&playseek=0
NHK BS1,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs11&isp=10&bind=0&uin=159413&playseek=0
NHK BSプレミアム,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs01&isp=10&bind=0&uin=159413&playseek=0
NHK Eテレ,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=gd02&isp=10&bind=0&uin=159413&playseek=0
NHK 総合,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=gd01&isp=10&bind=0&uin=159413&playseek=0
NHK大阪 総合,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=gx06&isp=10&bind=0&uin=159413&playseek=0
TBS,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=gd04&isp=10&bind=0&uin=159413&playseek=0
TOKYO MX,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=gd08&isp=10&bind=0&uin=159413&playseek=0
WOWOW シネマ,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs07&isp=10&bind=0&uin=159413&playseek=0
WOWOW プライム,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs12&isp=10&bind=0&uin=159413&playseek=0
WOWOW ライブ,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs20&isp=10&bind=0&uin=159413&playseek=0
キッズステーション,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=cs07&isp=10&bind=0&uin=159413&playseek=0
ゴルフネットワーク,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=cs03&isp=10&bind=0&uin=159413&playseek=0
スカイA,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=cs01&isp=10&bind=0&uin=159413&playseek=0
スターチャンネル1,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs08&isp=10&bind=0&uin=159413&playseek=0
スターチャンネル2,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs27&isp=10&bind=0&uin=159413&playseek=0
スターチャンネル3,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs28&isp=10&bind=0&uin=159413&playseek=0
ディスカバリー,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=cs08&isp=10&bind=0&uin=159413&playseek=0
テレビ大阪,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=gx05&isp=10&bind=0&uin=159413&playseek=0
テレビ朝日,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=gd06&isp=10&bind=0&uin=159413&playseek=0
テレビ東京,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=gd07&isp=10&bind=0&uin=159413&playseek=0
ヒストリーチャンネル,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=cs09&isp=10&bind=0&uin=159413&playseek=0
フジテレビ,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=gd05&isp=10&bind=0&uin=159413&playseek=0
ホームドラマチャンネル,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=cs05&isp=10&bind=0&uin=159413&playseek=0
ミュージック・ジャパンTV,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=cs06&isp=10&bind=0&uin=159413&playseek=0
旅チャンネル,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=cs12&isp=10&bind=0&uin=159413&playseek=0
日テレジータス,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=cs02&isp=10&bind=0&uin=159413&playseek=0
日本テレビ,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=gd03&isp=10&bind=0&uin=159413&playseek=0
日本映画専門チャンネル,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs23&isp=10&bind=0&uin=159413&playseek=0
時代劇専門チャンネル,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=cs04&isp=10&bind=0&uin=159413&playseek=0
衛星劇場,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=cs22&isp=10&bind=0&uin=159413&playseek=0

泛播,#genre#

浙江公共新闻,http://hw-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8
浙江国际,http://hw-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8
浙江少儿,http://hw-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
浙江教科影视,http://hw-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
